date,actual_views,predicted_views
2018-05-03,0.07630122579281555,0.03328353
2018-05-03,0.2831993289421775,0.17463313
2018-05-03,0.021191271384821943,0.060170643
2018-05-03,0.05508360662938391,0.06427559
2018-05-03,0.05751045676274197,0.033797797
2018-05-04,0.0017704480522093963,0.035015117
2018-05-04,0.042681887730111334,0.04254266
2018-05-04,0.019196477099257103,0.022945743
2018-05-04,0.004051449273183521,0.048277363
2018-05-04,0.047641744703144265,0.18868795
2018-05-04,0.006840763977313573,0.18096602
2018-05-04,0.486260879920597,0.21595988
2018-05-04,0.02813124904306505,0.012674011
2018-05-04,0.05444290576904572,0.015932731
2018-05-04,0.2984979040509727,0.17765152
2018-05-04,0.021648105767451888,0.06919749
2018-05-04,0.03285480161820769,0.0650268
2018-05-04,0.06238988852856365,0.036355734
2018-05-05,0.006877204979630909,0.020881396
2018-05-05,0.0430043702531492,0.033277564
2018-05-05,0.019024740056159666,0.015375663
2018-05-05,0.000911714529777699,0.03592237
2018-05-05,0.04667916003311069,0.18390119
2018-05-05,0.5499325668723206,0.16655803
2018-05-05,0.0044325661799211125,0.004044071
2018-05-05,0.02197665008010155,-0.027368754
2018-05-05,0.05675181815701529,0.15066415
2018-05-05,0.29350250194986593,0.25165415
2018-05-05,0.02084014284369345,-0.010697879
2018-05-05,0.03296439836451189,0.09090117
2018-05-05,0.06889108103525951,0.08104562
2018-05-06,0.012313201546933578,0.049676236
2018-05-06,0.005680608295800765,0.031942125
2018-05-06,0.04673080308447863,0.023070414
2018-05-06,0.0059836114094292655,0.02313301
2018-05-06,0.6094693184399842,0.16736646
2018-05-06,0.044218954686496316,0.008620441
2018-05-06,0.02341807075021625,-0.011356004
2018-05-06,0.060698502842191776,0.12783635
2018-05-06,0.2887509562323069,0.25749454
2018-05-06,0.022521287457830566,-0.015129477
2018-05-06,0.03494251797114217,0.10254979
2018-05-06,0.07273537695579045,0.05981002
2018-05-07,0.050238117079386614,0.0399149
2018-05-07,0.016197021331149267,0.025831975
2018-05-07,0.006349993234246462,0.020781435
2018-05-07,0.051017002150247494,0.026362892
2018-05-07,0.006872687548396423,0.15058462
2018-05-07,0.6759947732705801,0.17264777
2018-05-07,0.07485030182925488,0.00594287
2018-05-07,0.059809631641777064,-0.035865337
2018-05-07,0.2940816773290682,0.11773501
2018-05-07,0.013283733441261393,0.12460344
2018-05-07,0.03543532638895926,0.03412448
2018-05-07,0.024852445925667436,0.018698487
2018-05-08,0.003404320661532747,0.02129855
2018-05-08,0.017073744066944736,0.015377633
2018-05-08,0.006942027043767501,0.035085756
2018-05-08,0.05502341471268565,0.06635262
2018-05-08,0.7664817241639683,0.17853807
2018-05-08,0.03682321710917677,-0.05357576
2018-05-08,0.02979052964135048,-0.09797906
2018-05-08,0.036346603228542815,0.08766024
2018-05-08,0.012695571506534655,0.29777822
2018-05-08,0.07852890200244493,0.13527355
2018-05-08,0.03442199161410766,0.2417793
2018-05-08,0.3034722984866076,0.27405736
2018-05-09,0.051813027403326335,0.041995037
2018-05-09,0.018798351756513842,0.09383845
2018-05-09,0.00723803004198339,0.099030845
2018-05-09,0.05051954601883045,0.027011443
2018-05-09,0.8424328109760943,0.01013666
2018-05-09,0.011363050791645863,0.009295344
2018-05-09,0.031491045340233524,0.029029991
2018-05-09,0.03532814645372704,0.0666392
2018-05-09,0.3098855401496773,0.35206285
2018-05-09,0.012906778250985126,-0.021450512
2018-05-09,0.037137493307036244,0.16493839
2018-05-09,0.06472012916445495,0.11268605
2018-05-10,0.05564545006243702,0.03586708
2018-05-10,0.020662996886658416,0.02631792
2018-05-10,0.006372268591049824,0.022600837
2018-05-10,0.04120628330944975,0.03011798
2018-05-10,0.01459179473991654,0.17956346
2018-05-10,0.5224202981307289,0.19707322
2018-05-10,0.033518255049407066,0.01312653
2018-05-10,0.03371355709834144,-0.013672002
2018-05-10,0.3213698530828015,0.19880909
2018-05-10,0.01305196696846084,0.05363529
2018-05-10,0.03817379437438228,0.03804924
2018-05-10,0.013352446410200728,0.007331528
2018-05-11,0.05798233070742736,0.012820847
2018-05-11,0.02605354686611084,0.013984337
2018-05-11,0.006383537283740386,0.037048344
2018-05-11,0.04370114522912843,0.063066825
2018-05-11,0.01718531115104596,0.24580094
2018-05-11,0.5795943687534967,0.24744785
2018-05-11,0.019485216489635818,-0.026175387
2018-05-11,0.036871488921357075,-0.039565943
2018-05-11,0.32247748740486454,0.17633592
2018-05-11,0.00820868050790226,0.083514296
2018-05-11,0.03777264618799054,0.047320604
2018-05-11,0.029060081797358653,0.01719416
2018-05-12,0.5875657069961253,0.014030784
2018-05-12,0.03243287266259859,-0.005219862
2018-05-12,0.0538236897882372,0.030455077
2018-05-12,0.04114258547965796,0.03402265
2018-05-12,0.02034706215037099,0.11851418
2018-05-12,0.03402269226622828,0.05421982
2018-05-12,0.006658785861981375,0.12830326
2018-05-12,0.05038651894059521,0.24250558
2018-05-12,0.2432513273569953,0.22519076
2018-05-12,0.0038871968787905307,0.054613195
2018-05-12,0.040057623216881985,0.118189275
2018-05-12,0.0009010767550592895,0.1614066
2018-05-12,0.025072055150767922,0.06293709
2018-05-13,0.05113395619058427,0.047899667
2018-05-13,0.03658260607399165,0.04734612
2018-05-13,0.00690322924809711,0.08471325
2018-05-13,0.04135944999200256,0.23042256
2018-05-13,0.020059236200397432,0.26726776
